Property;Induced;Confidence;T;GoldStandard;Same;MoreSpecific;LessSpecific
offeredClasses;School;514;0.7;School;1;0;0
offeredClasses;Agent;514;0.7;School;0;0;1
offeredClasses;Organisation;514;0.7;School;0;0;1
offeredClasses;EducationalInstitution;514;0.7;School;0;0;1
offeredClasses;School;514;0.6;School;1;0;0
offeredClasses;Agent;514;0.6;School;0;0;1
offeredClasses;Organisation;514;0.6;School;0;0;1
offeredClasses;EducationalInstitution;514;0.6;School;0;0;1
offeredClasses;School;514;0.5;School;1;0;0
offeredClasses;Agent;514;0.5;School;0;0;1
offeredClasses;Organisation;514;0.5;School;0;0;1
offeredClasses;EducationalInstitution;514;0.5;School;0;0;1
offeredClasses;School;514;0.4;School;1;0;0
offeredClasses;Agent;514;0.4;School;0;0;1
offeredClasses;Organisation;514;0.4;School;0;0;1
offeredClasses;EducationalInstitution;514;0.4;School;0;0;1
offeredClasses;School;514;0.3;School;1;0;0
offeredClasses;Agent;514;0.3;School;0;0;1
offeredClasses;Organisation;514;0.3;School;0;0;1
offeredClasses;EducationalInstitution;514;0.3;School;0;0;1
offeredClasses;School;514;0.2;School;1;0;0
offeredClasses;Agent;514;0.2;School;0;0;1
offeredClasses;Organisation;514;0.2;School;0;0;1
offeredClasses;EducationalInstitution;514;0.2;School;0;0;1
offeredClasses;School;514;0.1;School;1;0;0
offeredClasses;Agent;514;0.1;School;0;0;1
offeredClasses;Organisation;514;0.1;School;0;0;1
offeredClasses;EducationalInstitution;514;0.1;School;0;0;1
offeredClasses;School=University;58;0.1;School;0;0;0
offeredClasses;University;58;0.1;School;0;0;0
launches;LaunchPad;17;1.0;LaunchPad;1;0;0
launches;ArchitecturalStructure;17;1.0;LaunchPad;0;0;1
launches;Place;17;1.0;LaunchPad;0;0;1
launches;Infrastructure;17;1.0;LaunchPad;0;0;1
launches;LaunchPad;17;0.9;LaunchPad;1;0;0
launches;ArchitecturalStructure;17;0.9;LaunchPad;0;0;1
launches;Place;17;0.9;LaunchPad;0;0;1
launches;Infrastructure;17;0.9;LaunchPad;0;0;1
launches;LaunchPad;17;0.8;LaunchPad;1;0;0
launches;ArchitecturalStructure;17;0.8;LaunchPad;0;0;1
launches;Place;17;0.8;LaunchPad;0;0;1
launches;Infrastructure;17;0.8;LaunchPad;0;0;1
launches;LaunchPad;17;0.7;LaunchPad;1;0;0
launches;ArchitecturalStructure;17;0.7;LaunchPad;0;0;1
launches;Place;17;0.7;LaunchPad;0;0;1
launches;Infrastructure;17;0.7;LaunchPad;0;0;1
launches;LaunchPad;17;0.6;LaunchPad;1;0;0
launches;ArchitecturalStructure;17;0.6;LaunchPad;0;0;1
launches;Place;17;0.6;LaunchPad;0;0;1
launches;Infrastructure;17;0.6;LaunchPad;0;0;1
launches;LaunchPad;17;0.5;LaunchPad;1;0;0
launches;ArchitecturalStructure;17;0.5;LaunchPad;0;0;1
launches;Place;17;0.5;LaunchPad;0;0;1
launches;Infrastructure;17;0.5;LaunchPad;0;0;1
launches;ArchitecturalStructure;17;0.4;LaunchPad;0;0;1
launches;Place;17;0.4;LaunchPad;0;0;1
launches;Infrastructure;17;0.4;LaunchPad;0;0;1
launches;LaunchPad;17;0.4;LaunchPad;1;0;0
launches;LaunchPad=MeanOfTransportation;8;0.4;LaunchPad;0;0;0
launches;LaunchPad=Ship;8;0.4;LaunchPad;0;0;0
launches;MeanOfTransportation=Place;8;0.4;LaunchPad;0;0;0
launches;Ship=Place;8;0.4;LaunchPad;0;0;0
launches;ArchitecturalStructure=MeanOfTransportation;8;0.4;LaunchPad;0;0;0
launches;Infrastructure=MeanOfTransportation;8;0.4;LaunchPad;0;0;0
launches;MeanOfTransportation;8;0.4;LaunchPad;0;0;0
launches;Ship;8;0.4;LaunchPad;0;0;0
launches;Infrastructure=Ship;8;0.4;LaunchPad;0;0;0
launches;ArchitecturalStructure=Ship;8;0.4;LaunchPad;0;0;0
launches;ArchitecturalStructure;17;0.3;LaunchPad;0;0;1
launches;Place;17;0.3;LaunchPad;0;0;1
launches;Infrastructure;17;0.3;LaunchPad;0;0;1
launches;LaunchPad;17;0.3;LaunchPad;1;0;0
launches;LaunchPad=MeanOfTransportation;8;0.3;LaunchPad;0;0;0
launches;LaunchPad=Ship;8;0.3;LaunchPad;0;0;0
launches;MeanOfTransportation=Place;8;0.3;LaunchPad;0;0;0
launches;Ship=Place;8;0.3;LaunchPad;0;0;0
launches;ArchitecturalStructure=MeanOfTransportation;8;0.3;LaunchPad;0;0;0
launches;Infrastructure=MeanOfTransportation;8;0.3;LaunchPad;0;0;0
launches;MeanOfTransportation;8;0.3;LaunchPad;0;0;0
launches;Ship;8;0.3;LaunchPad;0;0;0
launches;Infrastructure=Ship;8;0.3;LaunchPad;0;0;0
launches;ArchitecturalStructure=Ship;8;0.3;LaunchPad;0;0;0
launches;ArchitecturalStructure;17;0.2;LaunchPad;0;0;1
launches;Place;17;0.2;LaunchPad;0;0;1
launches;Infrastructure;17;0.2;LaunchPad;0;0;1
launches;LaunchPad;17;0.2;LaunchPad;1;0;0
launches;LaunchPad=MeanOfTransportation;8;0.2;LaunchPad;0;0;0
launches;LaunchPad=Ship;8;0.2;LaunchPad;0;0;0
launches;MeanOfTransportation=Place;8;0.2;LaunchPad;0;0;0
launches;Ship=Place;8;0.2;LaunchPad;0;0;0
launches;ArchitecturalStructure=MeanOfTransportation;8;0.2;LaunchPad;0;0;0
launches;Infrastructure=MeanOfTransportation;8;0.2;LaunchPad;0;0;0
launches;MeanOfTransportation;8;0.2;LaunchPad;0;0;0
launches;Ship;8;0.2;LaunchPad;0;0;0
launches;Infrastructure=Ship;8;0.2;LaunchPad;0;0;0
launches;ArchitecturalStructure=Ship;8;0.2;LaunchPad;0;0;0
launches;ArchitecturalStructure;17;0.1;LaunchPad;0;0;1
launches;Place;17;0.1;LaunchPad;0;0;1
launches;Infrastructure;17;0.1;LaunchPad;0;0;1
launches;LaunchPad;17;0.1;LaunchPad;1;0;0
launches;MeanOfTransportation=Place;8;0.1;LaunchPad;0;0;0
launches;Ship=Place;8;0.1;LaunchPad;0;0;0
launches;ArchitecturalStructure=MeanOfTransportation;8;0.1;LaunchPad;0;0;0
launches;Infrastructure=Ship;8;0.1;LaunchPad;0;0;0
launches;ArchitecturalStructure=Ship;8;0.1;LaunchPad;0;0;0
launches;LaunchPad=MeanOfTransportation;8;0.1;LaunchPad;0;0;0
launches;LaunchPad=Ship;8;0.1;LaunchPad;0;0;0
launches;Infrastructure=MeanOfTransportation;8;0.1;LaunchPad;0;0;0
launches;MeanOfTransportation;8;0.1;LaunchPad;0;0;0
launches;Ship;8;0.1;LaunchPad;0;0;0
launches;LaunchPad=GovernmentAgency;2;0.1;LaunchPad;0;0;0
launches;Work=Infrastructure;2;0.1;LaunchPad;0;0;0
launches;Work;2;0.1;LaunchPad;0;0;0
launches;LaunchPad=TelevisionShow;2;0.1;LaunchPad;0;0;0
launches;Agent=Infrastructure;2;0.1;LaunchPad;0;0;0
launches;Organisation=Infrastructure;2;0.1;LaunchPad;0;0;0
launches;ArchitecturalStructure=Organisation;2;0.1;LaunchPad;0;0;0
launches;TelevisionShow=Place;2;0.1;LaunchPad;0;0;0
launches;Organisation=Place;2;0.1;LaunchPad;0;0;0
launches;TelevisionShow;2;0.1;LaunchPad;0;0;0
launches;GovernmentAgency=Place;2;0.1;LaunchPad;0;0;0
launches;LaunchPad=Work;2;0.1;LaunchPad;0;0;0
launches;Organisation;2;0.1;LaunchPad;0;0;0
launches;GovernmentAgency=Infrastructure;2;0.1;LaunchPad;0;0;0
launches;ArchitecturalStructure=GovernmentAgency;2;0.1;LaunchPad;0;0;0
launches;Agent=LaunchPad;2;0.1;LaunchPad;0;0;0
launches;Organisation=LaunchPad;2;0.1;LaunchPad;0;0;0
launches;Infrastructure=TelevisionShow;2;0.1;LaunchPad;0;0;0
launches;ArchitecturalStructure=TelevisionShow;2;0.1;LaunchPad;0;0;0
launches;GovernmentAgency;2;0.1;LaunchPad;0;0;0
launches;Agent=ArchitecturalStructure;2;0.1;LaunchPad;0;0;0
launches;Agent=Place;2;0.1;LaunchPad;0;0;0
launches;ArchitecturalStructure=Work;2;0.1;LaunchPad;0;0;0
launches;Agent;2;0.1;LaunchPad;0;0;0
launches;Work=Place;2;0.1;LaunchPad;0;0;0
numberOfSpans;Bridge;738;1.0;Bridge;1;0;0
numberOfSpans;RouteOfTransportation;738;1.0;Bridge;0;0;1
numberOfSpans;ArchitecturalStructure;738;1.0;Bridge;0;0;1
numberOfSpans;Place;738;1.0;Bridge;0;0;1
numberOfSpans;Infrastructure;738;1.0;Bridge;0;0;1
numberOfSpans;Bridge;738;0.9;Bridge;1;0;0
numberOfSpans;RouteOfTransportation;738;0.9;Bridge;0;0;1
numberOfSpans;ArchitecturalStructure;738;0.9;Bridge;0;0;1
numberOfSpans;Place;738;0.9;Bridge;0;0;1
numberOfSpans;Infrastructure;738;0.9;Bridge;0;0;1
numberOfSpans;Bridge;738;0.8;Bridge;1;0;0
numberOfSpans;RouteOfTransportation;738;0.8;Bridge;0;0;1
numberOfSpans;ArchitecturalStructure;738;0.8;Bridge;0;0;1
numberOfSpans;Place;738;0.8;Bridge;0;0;1
numberOfSpans;Infrastructure;738;0.8;Bridge;0;0;1
numberOfSpans;Bridge;738;0.7;Bridge;1;0;0
numberOfSpans;RouteOfTransportation;738;0.7;Bridge;0;0;1
numberOfSpans;ArchitecturalStructure;738;0.7;Bridge;0;0;1
numberOfSpans;Place;738;0.7;Bridge;0;0;1
numberOfSpans;Infrastructure;738;0.7;Bridge;0;0;1
numberOfSpans;Bridge;738;0.6;Bridge;1;0;0
numberOfSpans;RouteOfTransportation;738;0.6;Bridge;0;0;1
numberOfSpans;ArchitecturalStructure;738;0.6;Bridge;0;0;1
numberOfSpans;Place;738;0.6;Bridge;0;0;1
numberOfSpans;Infrastructure;738;0.6;Bridge;0;0;1
numberOfSpans;Bridge;738;0.5;Bridge;1;0;0
numberOfSpans;RouteOfTransportation;738;0.5;Bridge;0;0;1
numberOfSpans;ArchitecturalStructure;738;0.5;Bridge;0;0;1
numberOfSpans;Place;738;0.5;Bridge;0;0;1
numberOfSpans;Infrastructure;738;0.5;Bridge;0;0;1
numberOfSpans;Bridge;738;0.4;Bridge;1;0;0
numberOfSpans;RouteOfTransportation;738;0.4;Bridge;0;0;1
numberOfSpans;ArchitecturalStructure;738;0.4;Bridge;0;0;1
numberOfSpans;Place;738;0.4;Bridge;0;0;1
numberOfSpans;Infrastructure;738;0.4;Bridge;0;0;1
numberOfSpans;Bridge;738;0.3;Bridge;1;0;0
numberOfSpans;RouteOfTransportation;738;0.3;Bridge;0;0;1
numberOfSpans;ArchitecturalStructure;738;0.3;Bridge;0;0;1
numberOfSpans;Place;738;0.3;Bridge;0;0;1
numberOfSpans;Infrastructure;738;0.3;Bridge;0;0;1
numberOfSpans;Bridge;738;0.2;Bridge;1;0;0
numberOfSpans;RouteOfTransportation;738;0.2;Bridge;0;0;1
numberOfSpans;ArchitecturalStructure;738;0.2;Bridge;0;0;1
numberOfSpans;Place;738;0.2;Bridge;0;0;1
numberOfSpans;Infrastructure;738;0.2;Bridge;0;0;1
numberOfSpans;Bridge;738;0.1;Bridge;1;0;0
numberOfSpans;RouteOfTransportation;738;0.1;Bridge;0;0;1
numberOfSpans;ArchitecturalStructure;738;0.1;Bridge;0;0;1
numberOfSpans;Place;738;0.1;Bridge;0;0;1
numberOfSpans;Infrastructure;738;0.1;Bridge;0;0;1
runwaySurface;Airport;10000;1.0;Airport;1;0;0
runwaySurface;ArchitecturalStructure;10000;1.0;Airport;0;0;1
runwaySurface;Place;10000;1.0;Airport;0;0;1
runwaySurface;Infrastructure;10000;1.0;Airport;0;0;1
runwaySurface;Airport;10000;0.9;Airport;1;0;0
runwaySurface;ArchitecturalStructure;10000;0.9;Airport;0;0;1
runwaySurface;Place;10000;0.9;Airport;0;0;1
runwaySurface;Infrastructure;10000;0.9;Airport;0;0;1
runwaySurface;Airport=Place;10000;0.8;Airport;0;0;1
runwaySurface;Airport;10000;0.8;Airport;1;0;0
runwaySurface;ArchitecturalStructure;10000;0.8;Airport;0;0;1
runwaySurface;Place;10000;0.8;Airport;0;0;1
runwaySurface;Infrastructure;10000;0.8;Airport;0;0;1
runwaySurface;Airport;10000;0.7;Airport;1;0;0
runwaySurface;ArchitecturalStructure;10000;0.7;Airport;0;0;1
runwaySurface;Place;10000;0.7;Airport;0;0;1
runwaySurface;Infrastructure;10000;0.7;Airport;0;0;1
runwaySurface;Airport;10000;0.6;Airport;1;0;0
runwaySurface;ArchitecturalStructure;10000;0.6;Airport;0;0;1
runwaySurface;Place;10000;0.6;Airport;0;0;1
runwaySurface;Infrastructure;10000;0.6;Airport;0;0;1
runwaySurface;Airport;10000;0.5;Airport;1;0;0
runwaySurface;ArchitecturalStructure;10000;0.5;Airport;0;0;1
runwaySurface;Place;10000;0.5;Airport;0;0;1
runwaySurface;Infrastructure;10000;0.5;Airport;0;0;1
runwaySurface;Airport;10000;0.4;Airport;1;0;0
runwaySurface;ArchitecturalStructure;10000;0.4;Airport;0;0;1
runwaySurface;Place;10000;0.4;Airport;0;0;1
runwaySurface;Infrastructure;10000;0.4;Airport;0;0;1
runwaySurface;Airport;10000;0.3;Airport;1;0;0
runwaySurface;ArchitecturalStructure;10000;0.3;Airport;0;0;1
runwaySurface;Place;10000;0.3;Airport;0;0;1
runwaySurface;Infrastructure;10000;0.3;Airport;0;0;1
runwaySurface;Airport;10000;0.2;Airport;1;0;0
runwaySurface;ArchitecturalStructure;10000;0.2;Airport;0;0;1
runwaySurface;Place;10000;0.2;Airport;0;0;1
runwaySurface;Infrastructure;10000;0.2;Airport;0;0;1
runwaySurface;Airport;10000;0.1;Airport;1;0;0
runwaySurface;ArchitecturalStructure;10000;0.1;Airport;0;0;1
runwaySurface;Place;10000;0.1;Airport;0;0;1
runwaySurface;Infrastructure;10000;0.1;Airport;0;0;1
displacement;Device;10000;1.0;AutomobileEngine;0;0;1
displacement;Engine;10000;1.0;AutomobileEngine;0;0;1
displacement;AutomobileEngine;10000;1.0;AutomobileEngine;1;0;0
displacement;Device;10000;0.9;AutomobileEngine;0;0;1
displacement;Engine;10000;0.9;AutomobileEngine;0;0;1
displacement;AutomobileEngine;10000;0.9;AutomobileEngine;1;0;0
displacement;Device;10000;0.8;AutomobileEngine;0;0;1
displacement;Engine;10000;0.8;AutomobileEngine;0;0;1
displacement;AutomobileEngine;10000;0.8;AutomobileEngine;1;0;0
displacement;Device;10000;0.7;AutomobileEngine;0;0;1
displacement;Engine;10000;0.7;AutomobileEngine;0;0;1
displacement;AutomobileEngine;10000;0.7;AutomobileEngine;1;0;0
displacement;Device;10000;0.6;AutomobileEngine;0;0;1
displacement;Engine;10000;0.6;AutomobileEngine;0;0;1
displacement;AutomobileEngine;10000;0.6;AutomobileEngine;1;0;0
displacement;Device;10000;0.5;AutomobileEngine;0;0;1
displacement;Engine;10000;0.5;AutomobileEngine;0;0;1
displacement;AutomobileEngine;10000;0.5;AutomobileEngine;1;0;0
displacement;Device;10000;0.4;AutomobileEngine;0;0;1
displacement;Engine;10000;0.4;AutomobileEngine;0;0;1
displacement;AutomobileEngine;10000;0.4;AutomobileEngine;1;0;0
displacement;Device;10000;0.3;AutomobileEngine;0;0;1
displacement;Engine;10000;0.3;AutomobileEngine;0;0;1
displacement;AutomobileEngine;10000;0.3;AutomobileEngine;1;0;0
displacement;Device;10000;0.2;AutomobileEngine;0;0;1
displacement;Engine;10000;0.2;AutomobileEngine;0;0;1
displacement;AutomobileEngine;10000;0.2;AutomobileEngine;1;0;0
displacement;Device;10000;0.1;AutomobileEngine;0;0;1
displacement;Engine;10000;0.1;AutomobileEngine;0;0;1
displacement;AutomobileEngine;10000;0.1;AutomobileEngine;1;0;0
iataAirlineCode;Company;3191;1.0;Airline;0;0;1
iataAirlineCode;Agent;3191;1.0;Airline;0;0;1
iataAirlineCode;Airline;3191;1.0;Airline;1;0;0
iataAirlineCode;Organisation;3191;1.0;Airline;0;0;1
iataAirlineCode;Company;3191;0.9;Airline;0;0;1
iataAirlineCode;Agent;3191;0.9;Airline;0;0;1
iataAirlineCode;Airline;3191;0.9;Airline;1;0;0
iataAirlineCode;Organisation;3191;0.9;Airline;0;0;1
iataAirlineCode;Company;3191;0.8;Airline;0;0;1
iataAirlineCode;Agent;3191;0.8;Airline;0;0;1
iataAirlineCode;Airline;3191;0.8;Airline;1;0;0
iataAirlineCode;Organisation;3191;0.8;Airline;0;0;1
iataAirlineCode;Company;3191;0.7;Airline;0;0;1
iataAirlineCode;Agent;3191;0.7;Airline;0;0;1
iataAirlineCode;Airline;3191;0.7;Airline;1;0;0
iataAirlineCode;Organisation;3191;0.7;Airline;0;0;1
iataAirlineCode;Company;3191;0.6;Airline;0;0;1
iataAirlineCode;Agent;3191;0.6;Airline;0;0;1
iataAirlineCode;Airline;3191;0.6;Airline;1;0;0
iataAirlineCode;Organisation;3191;0.6;Airline;0;0;1
iataAirlineCode;Company;3191;0.5;Airline;0;0;1
iataAirlineCode;Agent;3191;0.5;Airline;0;0;1
iataAirlineCode;Airline;3191;0.5;Airline;1;0;0
iataAirlineCode;Organisation;3191;0.5;Airline;0;0;1
iataAirlineCode;Company;3191;0.4;Airline;0;0;1
iataAirlineCode;Agent;3191;0.4;Airline;0;0;1
iataAirlineCode;Airline;3191;0.4;Airline;1;0;0
iataAirlineCode;Organisation;3191;0.4;Airline;0;0;1
iataAirlineCode;Company;3191;0.3;Airline;0;0;1
iataAirlineCode;Agent;3191;0.3;Airline;0;0;1
iataAirlineCode;Airline;3191;0.3;Airline;1;0;0
iataAirlineCode;Organisation;3191;0.3;Airline;0;0;1
iataAirlineCode;Company;3191;0.2;Airline;0;0;1
iataAirlineCode;Agent;3191;0.2;Airline;0;0;1
iataAirlineCode;Airline;3191;0.2;Airline;1;0;0
iataAirlineCode;Organisation;3191;0.2;Airline;0;0;1
iataAirlineCode;Company;3191;0.1;Airline;0;0;1
iataAirlineCode;Agent;3191;0.1;Airline;0;0;1
iataAirlineCode;Airline;3191;0.1;Airline;1;0;0
iataAirlineCode;Organisation;3191;0.1;Airline;0;0;1
finalPublicationYear;Work;450;1.0;PeriodicalLiterature;0;0;1
finalPublicationYear;AcademicJournal;450;1.0;PeriodicalLiterature;0;1;0
finalPublicationYear;PeriodicalLiterature;450;1.0;PeriodicalLiterature;1;0;0
finalPublicationYear;WrittenWork;450;1.0;PeriodicalLiterature;0;0;1
finalPublicationYear;Work;450;0.9;PeriodicalLiterature;0;0;1
finalPublicationYear;AcademicJournal;450;0.9;PeriodicalLiterature;0;1;0
finalPublicationYear;PeriodicalLiterature;450;0.9;PeriodicalLiterature;1;0;0
finalPublicationYear;WrittenWork;450;0.9;PeriodicalLiterature;0;0;1
finalPublicationYear;Work;450;0.8;PeriodicalLiterature;0;0;1
finalPublicationYear;AcademicJournal;450;0.8;PeriodicalLiterature;0;1;0
finalPublicationYear;PeriodicalLiterature;450;0.8;PeriodicalLiterature;1;0;0
finalPublicationYear;WrittenWork;450;0.8;PeriodicalLiterature;0;0;1
finalPublicationYear;PeriodicalLiterature=AcademicJournal;450;0.7;PeriodicalLiterature;0;1;0
finalPublicationYear;Work;450;0.7;PeriodicalLiterature;0;0;1
finalPublicationYear;AcademicJournal;450;0.7;PeriodicalLiterature;0;1;0
finalPublicationYear;PeriodicalLiterature;450;0.7;PeriodicalLiterature;1;0;0
finalPublicationYear;WrittenWork;450;0.7;PeriodicalLiterature;0;0;1
finalPublicationYear;Work;450;0.6;PeriodicalLiterature;0;0;1
finalPublicationYear;AcademicJournal;450;0.6;PeriodicalLiterature;0;1;0
finalPublicationYear;PeriodicalLiterature;450;0.6;PeriodicalLiterature;1;0;0
finalPublicationYear;WrittenWork;450;0.6;PeriodicalLiterature;0;0;1
finalPublicationYear;Work;450;0.5;PeriodicalLiterature;0;0;1
finalPublicationYear;AcademicJournal;450;0.5;PeriodicalLiterature;0;1;0
finalPublicationYear;PeriodicalLiterature;450;0.5;PeriodicalLiterature;1;0;0
finalPublicationYear;WrittenWork;450;0.5;PeriodicalLiterature;0;0;1
finalPublicationYear;Work;450;0.4;PeriodicalLiterature;0;0;1
finalPublicationYear;AcademicJournal;450;0.4;PeriodicalLiterature;0;1;0
finalPublicationYear;PeriodicalLiterature;450;0.4;PeriodicalLiterature;1;0;0
finalPublicationYear;WrittenWork;450;0.4;PeriodicalLiterature;0;0;1
finalPublicationYear;Work;450;0.3;PeriodicalLiterature;0;0;1
finalPublicationYear;AcademicJournal;450;0.3;PeriodicalLiterature;0;1;0
finalPublicationYear;PeriodicalLiterature;450;0.3;PeriodicalLiterature;1;0;0
finalPublicationYear;WrittenWork;450;0.3;PeriodicalLiterature;0;0;1
finalPublicationYear;Work;450;0.2;PeriodicalLiterature;0;0;1
finalPublicationYear;AcademicJournal;450;0.2;PeriodicalLiterature;0;1;0
finalPublicationYear;PeriodicalLiterature;450;0.2;PeriodicalLiterature;1;0;0
finalPublicationYear;WrittenWork;450;0.2;PeriodicalLiterature;0;0;1
finalPublicationYear;Work;450;0.1;PeriodicalLiterature;0;0;1
finalPublicationYear;AcademicJournal;450;0.1;PeriodicalLiterature;0;1;0
finalPublicationYear;PeriodicalLiterature;450;0.1;PeriodicalLiterature;1;0;0
finalPublicationYear;WrittenWork;450;0.1;PeriodicalLiterature;0;0;1
suppreddedDate;Royalty=Cleric;1;1.0;Saint;0;0;0
suppreddedDate;Royalty;1;1.0;Saint;0;0;0
suppreddedDate;Agent;1;1.0;Saint;0;0;1
suppreddedDate;Saint;1;1.0;Saint;1;0;0
suppreddedDate;Royalty=Saint;1;1.0;Saint;0;0;0
suppreddedDate;Royalty=Cleric=Saint;1;1.0;Saint;0;0;0
suppreddedDate;Cleric;1;1.0;Saint;0;0;1
suppreddedDate;Person;1;1.0;Saint;0;0;1
suppreddedDate;Royalty=Cleric;1;0.9;Saint;0;0;0
suppreddedDate;Royalty;1;0.9;Saint;0;0;0
suppreddedDate;Agent;1;0.9;Saint;0;0;1
suppreddedDate;Saint;1;0.9;Saint;1;0;0
suppreddedDate;Royalty=Saint;1;0.9;Saint;0;0;0
suppreddedDate;Royalty=Cleric=Saint;1;0.9;Saint;0;0;0
suppreddedDate;Cleric;1;0.9;Saint;0;0;1
suppreddedDate;Person;1;0.9;Saint;0;0;1
suppreddedDate;Royalty=Cleric;1;0.8;Saint;0;0;0
suppreddedDate;Royalty;1;0.8;Saint;0;0;0
suppreddedDate;Agent;1;0.8;Saint;0;0;1
suppreddedDate;Saint;1;0.8;Saint;1;0;0
suppreddedDate;Royalty=Saint;1;0.8;Saint;0;0;0
suppreddedDate;Royalty=Cleric=Saint;1;0.8;Saint;0;0;0
suppreddedDate;Cleric;1;0.8;Saint;0;0;1
suppreddedDate;Person;1;0.8;Saint;0;0;1
suppreddedDate;Royalty=Cleric;1;0.7;Saint;0;0;0
suppreddedDate;Royalty;1;0.7;Saint;0;0;0
suppreddedDate;Agent;1;0.7;Saint;0;0;1
suppreddedDate;Saint;1;0.7;Saint;1;0;0
suppreddedDate;Royalty=Saint;1;0.7;Saint;0;0;0
suppreddedDate;Royalty=Cleric=Saint;1;0.7;Saint;0;0;0
suppreddedDate;Cleric;1;0.7;Saint;0;0;1
suppreddedDate;Person;1;0.7;Saint;0;0;1
suppreddedDate;Royalty=Cleric;1;0.6;Saint;0;0;0
suppreddedDate;Royalty;1;0.6;Saint;0;0;0
suppreddedDate;Agent;1;0.6;Saint;0;0;1
suppreddedDate;Saint;1;0.6;Saint;1;0;0
suppreddedDate;Royalty=Saint;1;0.6;Saint;0;0;0
suppreddedDate;Royalty=Cleric=Saint;1;0.6;Saint;0;0;0
suppreddedDate;Cleric;1;0.6;Saint;0;0;1
suppreddedDate;Person;1;0.6;Saint;0;0;1
suppreddedDate;Royalty=Cleric;1;0.5;Saint;0;0;0
suppreddedDate;Royalty;1;0.5;Saint;0;0;0
suppreddedDate;Agent;1;0.5;Saint;0;0;1
suppreddedDate;Saint;1;0.5;Saint;1;0;0
suppreddedDate;Royalty=Saint;1;0.5;Saint;0;0;0
suppreddedDate;Royalty=Cleric=Saint;1;0.5;Saint;0;0;0
suppreddedDate;Cleric;1;0.5;Saint;0;0;1
suppreddedDate;Person;1;0.5;Saint;0;0;1
suppreddedDate;Royalty=Cleric;1;0.4;Saint;0;0;0
suppreddedDate;Royalty;1;0.4;Saint;0;0;0
suppreddedDate;Agent;1;0.4;Saint;0;0;1
suppreddedDate;Saint;1;0.4;Saint;1;0;0
suppreddedDate;Royalty=Saint;1;0.4;Saint;0;0;0
suppreddedDate;Royalty=Cleric=Saint;1;0.4;Saint;0;0;0
suppreddedDate;Cleric;1;0.4;Saint;0;0;1
suppreddedDate;Person;1;0.4;Saint;0;0;1
suppreddedDate;Royalty=Cleric;1;0.3;Saint;0;0;0
suppreddedDate;Royalty;1;0.3;Saint;0;0;0
suppreddedDate;Agent;1;0.3;Saint;0;0;1
suppreddedDate;Saint;1;0.3;Saint;1;0;0
suppreddedDate;Royalty=Saint;1;0.3;Saint;0;0;0
suppreddedDate;Royalty=Cleric=Saint;1;0.3;Saint;0;0;0
suppreddedDate;Cleric;1;0.3;Saint;0;0;1
suppreddedDate;Person;1;0.3;Saint;0;0;1
suppreddedDate;Royalty=Cleric;1;0.2;Saint;0;0;0
suppreddedDate;Royalty;1;0.2;Saint;0;0;0
suppreddedDate;Agent;1;0.2;Saint;0;0;1
suppreddedDate;Saint;1;0.2;Saint;1;0;0
suppreddedDate;Royalty=Saint;1;0.2;Saint;0;0;0
suppreddedDate;Royalty=Cleric=Saint;1;0.2;Saint;0;0;0
suppreddedDate;Cleric;1;0.2;Saint;0;0;1
suppreddedDate;Person;1;0.2;Saint;0;0;1
suppreddedDate;Royalty=Cleric;1;0.1;Saint;0;0;0
suppreddedDate;Royalty;1;0.1;Saint;0;0;0
suppreddedDate;Agent;1;0.1;Saint;0;0;1
suppreddedDate;Saint;1;0.1;Saint;1;0;0
suppreddedDate;Royalty=Saint;1;0.1;Saint;0;0;0
suppreddedDate;Royalty=Cleric=Saint;1;0.1;Saint;0;0;0
suppreddedDate;Cleric;1;0.1;Saint;0;0;1
suppreddedDate;Person;1;0.1;Saint;0;0;1
apparentMagnitude;Place;217;1.0;Planet;0;0;1
apparentMagnitude;Planet;217;1.0;Planet;1;0;0
apparentMagnitude;CelestialBody;217;1.0;Planet;0;0;1
apparentMagnitude;Place;217;0.9;Planet;0;0;1
apparentMagnitude;Planet;217;0.9;Planet;1;0;0
apparentMagnitude;CelestialBody;217;0.9;Planet;0;0;1
apparentMagnitude;Place;217;0.8;Planet;0;0;1
apparentMagnitude;Planet;217;0.8;Planet;1;0;0
apparentMagnitude;CelestialBody;217;0.8;Planet;0;0;1
apparentMagnitude;Place;217;0.7;Planet;0;0;1
apparentMagnitude;Planet;217;0.7;Planet;1;0;0
apparentMagnitude;CelestialBody;217;0.7;Planet;0;0;1
apparentMagnitude;Place;217;0.6;Planet;0;0;1
apparentMagnitude;Planet;217;0.6;Planet;1;0;0
apparentMagnitude;CelestialBody;217;0.6;Planet;0;0;1
apparentMagnitude;Place;217;0.5;Planet;0;0;1
apparentMagnitude;Planet;217;0.5;Planet;1;0;0
apparentMagnitude;CelestialBody;217;0.5;Planet;0;0;1
apparentMagnitude;Place;217;0.4;Planet;0;0;1
apparentMagnitude;Planet;217;0.4;Planet;1;0;0
apparentMagnitude;CelestialBody;217;0.4;Planet;0;0;1
apparentMagnitude;Place;217;0.3;Planet;0;0;1
apparentMagnitude;Planet;217;0.3;Planet;1;0;0
apparentMagnitude;CelestialBody;217;0.3;Planet;0;0;1
